Product: Daily Cooling Degree Days
Regions: CPC::Regions::StatesCONUS
Weights: Population
NM|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3|2|1|0|0|0|0|2|3|2|0|0|0|0|0|0|1|1|1|6|5|3|1|3|2|2|2|2|4|7|9|8|8|8|9|11|9|8|7|6|9|11|13|12|13|15|17|17|14|10|9
NV|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|1|2|3|3|4|4|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|2|2|4|0|1|1|2|4|2|0|1|2|0|0|0|2|6|7|10|10|7|0|0|0|0|3|7|3|2|0|0|0|0|0|2|7|10|12|13|11|8|7|9|11|12|10|9|10|13|14|15|15|14|13|12|10|7|1|4|8|13|16|18|22|23|24|23|22|22|23|24
NY|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|9|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|9|12|12|6|0|1|4|10|9|6|5|3|7|9|3
OH|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|4|0|0|1|3|0|0|0|0|0|2|2|0|0|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|7|11|4|1|2|0|0|0|0|0|3|3|4|3|1|0|0|3|7|5|1|0|0|1|7|11|13|14|9|10|13|13|13|7|4|5|9|7|5|0
OK|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|2|6|10|5|0|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|2|0|0|1|4|7|5|1|2|4|4|0|0|0|0|2|0|0|0|1|0|0|0|0|0|0|1|3|4|6|5|5|1|0|4|9|8|8|10|4|1|0|0|0|0|3|9|15|8|7|7|9|9|6|8|9|12|13|8|5|7|12|14|16|17|18|18|16|17|11|9|12|13|13|15|9|10
OR|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|4|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|2|0|0|3|9|9
PA|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|3|4|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|10|10|0|0|0|0|0|0|0|0|0|1|1|2|1|0|0|0|0|0|0|0|0|5|9|11|13|11|8|6|8|13|12|6|5|7|9|10|4
RI|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|10|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|7|13|14|7|0|0|2|5|7|9|7|5|9|12|7
SC|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|5|3|2|4|0|0|1|5|2|0|0|0|0|0|0|1|3|3|4|4|5|3|4|6|8|9|3|1|0|4|4|10|12|11|10|3|3|3|1|0|0|0|2|8|10|6|2|4|8|10|10|10|11|12|10|11|5|6|2|4|9|11|12|11|11|10|13|12|12|13|11|5|4|6|10|10|10|12|13|16|13|14|15|15|11|11|12|16|16|14
SD|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|1|2|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8|6|6|7|5|6|7|11|11|8|6|8|5|4|5|1|0|1|3|7|3|0|0|0
TN|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|2|3|5|2|2|5|5|3|0|0|0|0|1|0|1|8|8|1|0|0|0|0|0|0|0|2|5|6|2|1|1|3|5|7|10|11|11|6|2|2|0|0|2|6|4|5|7|6|6|7|8|7|6|8|1|0|1|4|9|11|13|12|11|10|11|11|10|8|8|8|12|9|5
TX|1|2|0|0|0|0|0|0|0|0|2|3|3|2|2|2|2|0|0|0|2|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|4|7|4|0|0|7|5|3|1|0|0|0|2|4|1|1|1|3|3|0|0|3|7|5|0|0|0|1|5|5|1|3|3|1|0|0|0|0|1|5|5|7|9|7|6|7|6|4|5|5|7|6|1|3|3|5|3|5|1|0|0|2|6|7|5|3|6|6|7|8|7|5|8|9|10|5|0|0|5|9|2|8|12|2|2|5|8|1|1|3|5|6|7|10|11|8|6|9|10|11|12|15|14|11|8|6|6|4|9|14|18|15|10|11|12|11|12|12|12|12|14|14|13|12|14|15|16|17|19|19|19|20|19|17|18|17|17|21|14|14
UT|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|3|3|1|2|6|4|6|8|7|5|1|2|0|0|0|1|4|4|3|7|12|12|8|3|4|6
VA|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|2|2|0|0|1|5|4|0|0|2|6|1|0|0|0|1|3|6|11|11|8|3|0|0|1|0|0|0|0|0|0|0|0|0|1|0|8|11|13|6|0|2|0|0|1|2|3|2|7|5|6|5|3|4|6|4|6|0|0|1|6|10|12|13|13|10|10|11|14|14|9|10|12|14|14|9
VT|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|8|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8|11|9|0|0|0|3|9|9|5|0|0|6|7|0
WA|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|2|1|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|3|8
WI|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|8|1|0|0|1|3|9|12|14|8|9|10|9|7|4|1|0|0|3|4|0|0
WV|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|1|0|0|0|0|1|0|1|3|9|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|5|7|6|7|2|0|0|0|0|0|2|3|4|3|1|1|0|1|3|1|0|0|0|0|3|6|8|8|10|10|9|10|12|8|4|6|7|9|7|3
WY|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|3|3|1|0|1|0|0|0|0|0|0|0|4|6|1|0|0|0
